datetime,TIMESTAMP,Month,Day,Year,Hour,Minute,Seconds,wtemp,SPCOND,COND,depth,PH,ODO.,ODO_CONC,CHL_CONC,CHL_RFU,PC_CELLS,PC_RFU,TURB
10/29/2017 3:04,10/29/2017 3:04,8,10,9,3,5,37,12.76,0.169,0.13,1.449,7.69,92.7,9.82,5.1,1.2,1433,0.5,4.1
10/29/2017 3:06,10/29/2017 3:06,8,10,9,3,7,6,12.77,0.17,0.13,1.931,7.69,92.7,9.81,5.7,1.3,377,0.1,4.1
10/29/2017 4:01,10/29/2017 4:01,8,10,9,4,2,39,12.78,0.171,0.131,0.563,7.67,92.5,9.79,6,1.4,-1395,-0.5,4
10/29/2017 4:03,10/29/2017 4:03,8,10,9,4,4,7,12.78,0.169,0.13,0.941,7.68,92.4,9.78,2.7,0.6,420,0.1,3.7
10/29/2017 4:04,10/29/2017 4:04,8,10,9,4,5,36,12.78,0.17,0.13,1.434,7.68,92.4,9.77,5.6,1.3,216,0.1,3
10/29/2017 4:06,10/29/2017 4:06,8,10,9,4,7,5,12.78,0.169,0.13,1.934,7.68,92.4,9.78,6.8,1.5,1133,0.4,4.2
10/29/2017 5:01,10/29/2017 5:01,8,10,9,5,2,39,12.83,0.157,0.121,0.572,7.64,92.8,9.81,1.2,0.3,-1037,-0.3,3.8
10/29/2017 5:03,10/29/2017 5:03,8,10,9,5,4,8,12.83,0.16,0.123,0.953,7.65,92.9,9.82,3.7,0.8,1625,0.5,3.8
10/29/2017 5:04,10/29/2017 5:04,8,10,9,5,5,37,12.83,0.158,0.121,1.425,7.64,92.8,9.81,3.3,0.7,-780,-0.3,4.2
10/29/2017 5:06,10/29/2017 5:06,8,10,9,5,7,6,12.83,0.156,0.12,1.931,7.64,92.4,9.77,6.4,1.4,2154,0.7,3.5
10/29/2017 6:01,10/29/2017 6:01,8,10,9,6,2,40,12.48,0.137,0.104,0.548,7.51,92.9,9.9,-0.1,0,-289,-0.1,5.5
10/29/2017 6:03,10/29/2017 6:03,8,10,9,6,4,9,12.41,0.133,0.101,0.957,7.49,93.1,9.93,5.3,1.2,2720,0.9,6.1
10/29/2017 6:04,10/29/2017 6:04,8,10,9,6,5,38,12.36,0.131,0.1,1.456,7.47,93,9.94,4.4,1,-1831,-0.6,6.5
10/29/2017 6:06,10/29/2017 6:06,8,10,9,6,7,7,12.36,0.13,0.099,1.956,7.42,92.7,9.91,4.9,1.1,1413,0.5,6.5
10/29/2017 7:01,10/29/2017 7:01,8,10,9,7,2,39,11.97,0.111,0.083,0.559,7.33,93.3,10.06,5.5,1.3,-574,-0.2,10
10/29/2017 7:03,10/29/2017 7:03,8,10,9,7,4,8,11.95,0.108,0.081,0.968,7.32,93.3,10.06,5.3,1.2,2511,0.8,8.6
10/29/2017 7:04,10/29/2017 7:04,8,10,9,7,5,37,11.9,0.109,0.081,1.414,7.31,93.2,10.06,1.9,0.4,-2764,-0.9,8.9
10/29/2017 7:06,10/29/2017 7:06,8,10,9,7,7,7,11.92,0.109,0.082,1.93,7.32,93.2,10.06,3.6,0.8,-1715,-0.6,10.1
10/29/2017 8:01,10/29/2017 8:01,8,10,9,8,2,40,11.6,0.098,0.073,0.565,7.24,93.5,10.17,2.2,0.5,-1621,-0.5,9.9
10/29/2017 8:03,10/29/2017 8:03,8,10,9,8,4,9,11.59,0.098,0.073,0.958,7.25,93.6,10.18,4.1,0.9,-1466,-0.5,9.3
10/29/2017 8:04,10/29/2017 8:04,8,10,9,8,5,38,11.59,0.097,0.072,1.422,7.25,93.5,10.17,0.5,0.1,-30,0,10
10/29/2017 8:06,10/29/2017 8:06,8,10,9,8,7,7,11.6,0.098,0.073,1.915,7.25,93.7,10.19,5.8,1.3,-950,-0.3,10.7
10/29/2017 9:01,10/29/2017 9:01,8,10,9,9,2,40,11.79,0.104,0.078,0.564,7.32,93.7,10.15,5.2,1.2,-1242,-0.4,9.4
10/29/2017 9:03,10/29/2017 9:03,8,10,9,9,4,9,11.79,0.104,0.078,0.947,7.34,94,10.17,2.6,0.6,-41,0,9
10/29/2017 9:04,10/29/2017 9:04,8,10,9,9,5,38,11.79,0.104,0.078,1.437,7.34,93.7,10.15,2.7,0.6,504,0.2,9
10/29/2017 9:06,10/29/2017 9:06,8,10,9,9,7,7,11.77,0.103,0.077,1.935,7.34,93.5,10.12,8.7,2,638,0.2,9.3
10/29/2017 10:01,10/29/2017 10:01,8,10,9,10,2,40,11.78,0.105,0.078,0.557,7.34,93.7,10.14,6.1,1.4,-819,-0.3,8.4
10/29/2017 10:03,10/29/2017 10:03,8,10,9,10,4,8,11.77,0.104,0.078,0.942,7.35,93.7,10.15,2.7,0.6,1525,0.5,10.4
10/29/2017 10:04,10/29/2017 10:04,8,10,9,10,5,37,11.73,0.103,0.077,1.43,7.33,93.6,10.15,4.7,1.1,-730,-0.2,8.9
10/29/2017 10:06,10/29/2017 10:06,8,10,9,10,7,6,11.72,0.103,0.077,1.901,7.32,93.5,10.14,-0.6,-0.1,-2942,-1,9.7
10/29/2017 11:01,10/29/2017 11:01,8,10,9,11,2,40,11.76,0.105,0.078,0.565,7.31,93.7,10.15,-0.5,-0.1,-298,-0.1,8.8
10/29/2017 11:03,10/29/2017 11:03,8,10,9,11,4,8,11.76,0.105,0.078,0.949,7.33,93.6,10.14,-0.5,-0.1,-2173,-0.7,9.8
10/29/2017 11:04,10/29/2017 11:04,8,10,9,11,5,37,11.72,0.103,0.077,1.435,7.32,93.7,10.16,6.9,1.6,1635,0.5,8.2
10/29/2017 11:06,10/29/2017 11:06,8,10,9,11,7,6,11.7,0.103,0.077,1.91,7.3,93.5,10.15,5.6,1.3,-481,-0.2,10.7
10/29/2017 12:01,10/29/2017 12:01,8,10,9,12,2,40,11.8,0.103,0.077,0.554,7.33,93.8,10.15,3.7,0.8,-1097,-0.4,8.3
10/29/2017 12:03,10/29/2017 12:03,8,10,9,12,4,8,11.79,0.103,0.077,0.95,7.35,93.8,10.16,4.4,1,1498,0.5,8
10/29/2017 12:04,10/29/2017 12:04,8,10,9,12,5,37,11.7,0.101,0.075,1.44,7.34,93.6,10.16,3.4,0.8,-1249,-0.4,9
10/29/2017 12:06,10/29/2017 12:06,8,10,9,12,7,6,11.47,0.095,0.07,1.925,7.29,93,10.14,6.9,1.6,498,0.2,10
10/29/2017 13:01,10/29/2017 13:01,8,10,9,13,2,39,11.91,0.108,0.081,0.557,7.34,93.8,10.12,5,1.1,766,0.2,8.3
10/29/2017 13:03,10/29/2017 13:03,8,10,9,13,4,8,11.8,0.106,0.079,0.955,7.35,93.9,10.17,2.3,0.5,-352,-0.1,7.8
10/29/2017 13:04,10/29/2017 13:04,8,10,9,13,5,37,11.57,0.1,0.074,1.45,7.32,93.7,10.2,3.3,0.7,-1325,-0.4,9.3
10/29/2017 13:06,10/29/2017 13:06,8,10,9,13,7,6,11.31,0.094,0.069,1.929,7.24,92.6,10.14,5,1.1,-1893,-0.6,9.3
10/29/2017 14:01,10/29/2017 14:01,8,10,9,14,2,39,12.23,0.118,0.089,0.556,7.42,93.9,10.06,4.5,1,-806,-0.3,7.2
10/29/2017 14:03,10/29/2017 14:03,8,10,9,14,4,8,12.03,0.114,0.086,0.962,7.42,93.9,10.11,1.8,0.4,-3319,-1.1,7.3
10/29/2017 14:04,10/29/2017 14:04,8,10,9,14,5,37,11.82,0.105,0.079,1.449,7.37,93.6,10.12,6,1.4,2890,0.9,8.4
10/29/2017 14:06,10/29/2017 14:06,8,10,9,14,7,6,11.51,0.097,0.072,1.938,7.31,93.3,10.16,2.3,0.5,703,0.2,10.2
10/29/2017 15:01,10/29/2017 15:01,8,10,9,15,2,39,12.52,0.131,0.1,0.552,7.54,94.6,10.07,4.5,1,-1100,-0.4,5.1
10/29/2017 15:03,10/29/2017 15:03,8,10,9,15,4,7,12.42,0.131,0.1,0.962,7.55,94.3,10.06,2.3,0.5,3201,1,6.9
10/29/2017 15:04,10/29/2017 15:04,8,10,9,15,5,36,11.92,0.112,0.084,1.452,7.47,93.7,10.11,3.5,0.8,291,0.1,8.7
10/29/2017 15:06,10/29/2017 15:06,8,10,9,15,7,5,11.56,0.1,0.074,1.935,7.35,93.5,10.17,0.1,0,-1116,-0.4,9.3
10/29/2017 16:01,10/29/2017 16:01,8,10,9,16,2,40,12.63,0.134,0.103,0.555,7.55,94.5,10.04,6.6,1.5,144,0,4.5
10/29/2017 16:03,10/29/2017 16:03,8,10,9,16,4,9,12.48,0.13,0.099,0.959,7.58,94.2,10.04,4.3,1,-1765,-0.6,6.6
10/29/2017 16:04,10/29/2017 16:04,8,10,9,16,5,38,12.18,0.119,0.09,1.451,7.5,93.4,10.02,1.1,0.2,-3112,-1,7.2
10/29/2017 16:06,10/29/2017 16:06,8,10,9,16,7,7,11.76,0.11,0.082,1.931,7.41,93.5,10.13,1.1,0.2,781,0.3,9.4
10/29/2017 17:01,10/29/2017 17:01,8,10,9,17,2,40,12.29,0.123,0.093,0.57,7.5,94.6,10.12,10.5,2.4,-2314,-0.8,5.7
10/29/2017 17:03,10/29/2017 17:03,8,10,9,17,4,9,12.23,0.12,0.091,0.963,7.48,94.3,10.1,2.6,0.6,1075,0.4,6.1
10/29/2017 17:04,10/29/2017 17:04,8,10,9,17,5,38,11.91,0.111,0.083,1.451,7.4,93.9,10.14,9.7,2.2,-1852,-0.6,7
10/29/2017 17:06,10/29/2017 17:06,8,10,9,17,7,7,11.58,0.101,0.075,1.919,7.28,92.2,10.03,1.7,0.4,203,0.1,9
10/29/2017 18:01,10/29/2017 18:01,8,10,9,18,2,39,12.08,0.118,0.089,0.555,7.43,93.7,10.07,5,1.1,-2366,-0.8,6.8
10/29/2017 18:03,10/29/2017 18:03,8,10,9,18,4,7,12.06,0.115,0.087,0.962,7.43,93.9,10.1,7.7,1.8,-2480,-0.8,6.9
10/29/2017 18:04,10/29/2017 18:04,8,10,9,18,5,36,12.04,0.116,0.087,1.436,7.43,93.6,10.08,5.4,1.2,-521,-0.2,7.6
10/29/2017 18:06,10/29/2017 18:06,8,10,9,18,7,5,12.04,0.115,0.086,1.922,7.41,93.6,10.08,4.3,1,1385,0.5,6.4
10/29/2017 19:01,10/29/2017 19:01,8,10,9,19,2,39,12.03,0.116,0.087,0.556,7.42,93.4,10.05,4,0.9,185,0.1,6.6
10/29/2017 19:03,10/29/2017 19:03,8,10,9,19,4,8,12.03,0.115,0.086,0.947,7.41,93.7,10.09,2.2,0.5,97,0,6.3
10/29/2017 19:04,10/29/2017 19:04,8,10,9,19,5,37,11.99,0.113,0.085,1.453,7.39,93,10.03,4.1,0.9,-354,-0.1,6.8
10/29/2017 19:06,10/29/2017 19:06,8,10,9,19,7,6,11.95,0.113,0.085,1.915,7.37,92.8,10,7.9,1.8,-359,-0.1,6.2
10/29/2017 20:01,10/29/2017 20:01,8,10,9,20,2,39,12.01,0.116,0.087,0.556,7.41,93.1,10.03,5.8,1.3,-2170,-0.7,6.3
10/29/2017 20:03,10/29/2017 20:03,8,10,9,20,4,8,12.01,0.115,0.087,0.958,7.41,93,10.02,3,0.7,-1129,-0.4,6.4
10/29/2017 20:04,10/29/2017 20:04,8,10,9,20,5,37,12,0.115,0.087,1.442,7.41,93.1,10.03,5.3,1.2,-1569,-0.5,6.4
10/29/2017 20:06,10/29/2017 20:06,8,10,9,20,7,6,12,0.113,0.085,1.921,7.41,93,10.02,2.4,0.5,317,0.1,5.6
10/29/2017 21:01,10/29/2017 21:01,8,10,9,21,2,39,12,0.117,0.088,0.571,7.41,92.9,10.01,2.5,0.6,-482,-0.2,6.9
10/29/2017 21:03,10/29/2017 21:03,8,10,9,21,4,7,12,0.117,0.088,0.958,7.42,92.9,10,9.7,2.2,143,0,8.1
10/29/2017 21:04,10/29/2017 21:04,8,10,9,21,5,36,11.98,0.115,0.086,1.434,7.43,92.9,10.01,6.4,1.5,588,0.2,6.7
10/29/2017 21:06,10/29/2017 21:06,8,10,9,21,7,5,11.98,0.116,0.087,1.924,7.42,92.7,9.99,7.7,1.7,-2711,-0.9,7.4
10/29/2017 22:01,10/29/2017 22:01,8,10,9,22,2,40,12,0.117,0.088,0.57,7.42,93,10.02,5.7,1.3,2333,0.8,7.5
10/29/2017 22:03,10/29/2017 22:03,8,10,9,22,4,8,12,0.117,0.088,0.954,7.43,92.9,10.01,6.5,1.5,1639,0.5,7.4
10/29/2017 22:04,10/29/2017 22:04,8,10,9,22,5,37,11.98,0.116,0.087,1.435,7.43,92.8,10,8.7,2,-1031,-0.3,7.4
10/29/2017 22:06,10/29/2017 22:06,8,10,9,22,7,6,11.96,0.117,0.088,1.923,7.42,92.6,9.99,7.5,1.7,364,0.1,7.8
10/29/2017 23:01,10/29/2017 23:01,8,10,9,23,2,40,11.93,0.112,0.084,0.568,7.37,92.4,9.97,4.4,1,-1815,-0.6,7.4
10/29/2017 23:03,10/29/2017 23:03,8,10,9,23,4,8,11.85,0.109,0.081,0.955,7.34,92,9.95,5.9,1.3,1466,0.5,7.8
10/29/2017 23:04,10/29/2017 23:04,8,10,9,23,5,37,11.72,0.103,0.077,1.43,7.3,91.9,9.97,4.3,1,-777,-0.3,9.4
10/29/2017 23:06,10/29/2017 23:06,8,10,9,23,7,7,11.53,0.097,0.072,1.916,7.23,90.9,9.9,5.9,1.3,1234,0.4,10.5
10/30/2017 0:01,10/30/2017 0:01,8,11,9,0,2,39,11.87,0.11,0.083,0.56,7.35,92.1,9.95,4.1,0.9,1300,0.4,7.8
10/30/2017 0:03,10/30/2017 0:03,8,11,9,0,4,7,11.86,0.11,0.082,0.947,7.36,92.2,9.97,6.7,1.5,-1087,-0.4,7.6
10/30/2017 0:04,10/30/2017 0:04,8,11,9,0,5,36,11.79,0.107,0.08,1.439,7.34,92,9.96,5.6,1.3,2065,0.7,8
10/30/2017 0:06,10/30/2017 0:06,8,11,9,0,7,6,11.61,0.101,0.076,1.918,7.26,90.7,9.86,4.4,1,-1143,-0.4,8.3
10/30/2017 1:01,10/30/2017 1:01,8,11,9,1,2,39,11.76,0.106,0.079,0.532,7.31,92.3,9.99,7.5,1.7,1730,0.6,7.1
10/30/2017 1:03,10/30/2017 1:03,8,11,9,1,4,7,11.75,0.105,0.079,0.948,7.3,91.8,9.95,5.7,1.3,-2530,-0.8,8.1
10/30/2017 1:04,10/30/2017 1:04,8,11,9,1,5,36,11.73,0.104,0.078,1.433,7.29,91.5,9.92,8.8,2,-2005,-0.7,9.1
10/30/2017 1:06,10/30/2017 1:06,8,11,9,1,7,5,11.58,0.099,0.074,1.907,7.21,90.5,9.84,0.8,0.2,-2371,-0.8,10.7
10/30/2017 2:01,10/30/2017 2:01,8,11,9,2,2,39,11.7,0.102,0.076,0.543,7.26,91.6,9.93,1.7,0.4,-544,-0.2,8.6
10/30/2017 2:03,10/30/2017 2:03,8,11,9,2,4,8,11.7,0.102,0.076,0.945,7.25,91.4,9.92,1.1,0.3,-1749,-0.6,7.6
10/30/2017 2:04,10/30/2017 2:04,8,11,9,2,5,37,11.69,0.102,0.076,1.443,7.24,91.5,9.93,2.3,0.5,-1569,-0.5,8
10/30/2017 2:06,10/30/2017 2:06,8,11,9,2,7,14,11.7,0.102,0.076,1.972,7.24,91.7,9.95,5.9,1.3,-1402,-0.5,8.7
10/30/2017 3:01,10/30/2017 3:01,8,11,9,3,2,40,11.69,0.1,0.075,0.568,7.26,91.5,9.93,3.5,0.8,-447,-0.1,8.7
10/30/2017 3:03,10/30/2017 3:03,8,11,9,3,4,8,11.69,0.1,0.074,0.943,7.26,91.4,9.91,3.9,0.9,-1527,-0.5,8.9
10/30/2017 3:04,10/30/2017 3:04,8,11,9,3,5,37,11.69,0.1,0.074,1.405,7.24,91.4,9.92,2.8,0.6,-2409,-0.8,9.4
10/30/2017 3:06,10/30/2017 3:06,8,11,9,3,7,6,11.69,0.1,0.075,1.917,7.25,91.6,9.94,8.2,1.9,217,0.1,8.2
10/30/2017 4:01,10/30/2017 4:01,8,11,9,4,2,40,11.75,0.102,0.077,0.52,7.27,91.9,9.96,7.3,1.7,920,0.3,9.9
10/30/2017 4:03,10/30/2017 4:03,8,11,9,4,4,8,11.75,0.102,0.077,0.913,7.28,92,9.97,6.4,1.4,-2706,-0.9,11.9
10/30/2017 4:04,10/30/2017 4:04,8,11,9,4,5,37,11.75,0.102,0.076,1.417,7.27,92.1,9.98,2.2,0.5,-683,-0.2,11
10/30/2017 4:06,10/30/2017 4:06,8,11,9,4,7,7,11.75,0.102,0.076,1.962,7.28,92,9.97,5.9,1.3,-1725,-0.6,12.8
10/30/2017 5:01,10/30/2017 5:01,8,11,9,5,2,40,11.88,0.107,0.08,0.51,7.31,92.4,9.99,7.7,1.7,4011,1.3,122
10/30/2017 5:03,10/30/2017 5:03,8,11,9,5,4,8,11.89,0.107,0.08,1.016,7.31,92.4,9.98,7.4,1.7,1051,0.3,96.3
10/30/2017 5:04,10/30/2017 5:04,8,11,9,5,5,37,11.89,0.107,0.08,1.501,7.33,92.2,9.95,7.8,1.8,820,0.3,165.6
10/30/2017 5:06,10/30/2017 5:06,8,11,9,5,7,31,11.91,0.108,0.081,1.864,7.29,91.9,9.92,12.1,2.7,6978,2.3,545.5
10/30/2017 6:01,10/30/2017 6:01,8,11,9,6,2,39,12.68,0.142,0.108,0.541,7.58,92.7,9.84,8.3,1.9,3254,1.1,66.9
10/30/2017 6:03,10/30/2017 6:03,8,11,9,6,4,7,12.68,0.141,0.108,1.008,7.58,92.5,9.81,4.9,1.1,1621,0.5,78.1
10/30/2017 6:04,10/30/2017 6:04,8,11,9,6,5,36,12.68,0.141,0.108,1.404,7.58,92.6,9.82,3.2,0.7,1836,0.6,74.6
10/30/2017 6:06,10/30/2017 6:06,8,11,9,6,7,5,12.7,0.142,0.109,1.945,7.59,92.1,9.77,7.9,1.8,3298,1.1,94.2
10/30/2017 7:01,10/30/2017 7:01,8,11,9,7,2,41,13.05,0.161,0.125,0.556,7.75,93.1,9.8,9.6,2.2,131,0,21.2
10/30/2017 7:03,10/30/2017 7:03,8,11,9,7,4,9,13.05,0.162,0.125,0.961,7.75,93,9.79,9.4,2.1,2614,0.9,21.3
10/30/2017 7:04,10/30/2017 7:04,8,11,9,7,5,38,13.04,0.162,0.125,1.428,7.75,93.1,9.8,9.2,2.1,4731,1.5,18.4
10/30/2017 7:06,10/30/2017 7:06,8,11,9,7,7,7,13.03,0.162,0.125,1.928,7.75,93.1,9.79,8.6,1.9,-614,-0.2,25.2
10/30/2017 8:01,10/30/2017 8:01,8,11,9,8,2,40,13,0.165,0.127,0.558,7.74,92.7,9.76,5.1,1.2,2413,0.8,11.8
10/30/2017 8:03,10/30/2017 8:03,8,11,9,8,4,8,13,0.164,0.127,0.966,7.73,92.6,9.75,8,1.8,2012,0.7,19.7
10/30/2017 8:04,10/30/2017 8:04,8,11,9,8,5,37,13,0.163,0.126,1.437,7.73,92.7,9.76,7.5,1.7,567,0.2,10.9
10/30/2017 8:06,10/30/2017 8:06,8,11,9,8,7,6,13.01,0.164,0.126,1.933,7.74,92.6,9.75,5.7,1.3,4733,1.5,12.2
10/30/2017 9:01,10/30/2017 9:01,8,11,9,9,2,40,13.01,0.164,0.127,0.562,7.73,92.9,9.78,6.3,1.4,222,0.1,9.8
10/30/2017 9:03,10/30/2017 9:03,8,11,9,9,4,8,13.01,0.165,0.127,0.988,7.74,93,9.79,5.2,1.2,932,0.3,9.6
10/30/2017 9:04,10/30/2017 9:04,8,11,9,9,5,45,13.01,0.165,0.127,1.467,7.74,92.9,9.79,10.6,2.4,1047,0.3,10
10/30/2017 9:06,10/30/2017 9:06,8,11,9,9,7,22,13.01,0.164,0.127,2.059,7.74,92.7,9.76,7.5,1.7,2117,0.7,18.3
10/30/2017 10:01,10/30/2017 10:01,8,11,9,10,2,40,13.01,0.164,0.127,0.553,7.75,93.2,9.82,6.7,1.5,735,0.2,13.1
10/30/2017 10:03,10/30/2017 10:03,8,11,9,10,4,8,13,0.164,0.126,0.958,7.75,93.2,9.82,6.2,1.4,3023,1,16.3
10/30/2017 10:04,10/30/2017 10:04,8,11,9,10,5,37,13,0.164,0.126,1.416,7.76,93.2,9.82,7.8,1.8,-2491,-0.8,16
10/30/2017 10:06,10/30/2017 10:06,8,11,9,10,7,6,13,0.164,0.126,1.914,7.76,93.1,9.81,7.1,1.6,1015,0.3,12.9
10/30/2017 11:01,10/30/2017 11:01,8,11,9,11,2,41,12.97,0.167,0.128,0.556,7.76,93.1,9.81,3.7,0.8,3310,1.1,12.3
10/30/2017 11:03,10/30/2017 11:03,8,11,9,11,4,9,12.97,0.167,0.128,0.967,7.76,93.4,9.84,10.6,2.4,1794,0.6,11.8
10/30/2017 11:04,10/30/2017 11:04,8,11,9,11,5,38,12.97,0.166,0.128,1.483,7.76,93.3,9.83,7.3,1.7,-2116,-0.7,12
10/30/2017 11:06,10/30/2017 11:06,8,11,9,11,7,8,12.97,0.167,0.128,1.842,7.76,93.2,9.82,7.2,1.6,436,0.1,13.7
10/30/2017 12:01,10/30/2017 12:01,8,11,9,12,2,41,12.94,0.168,0.129,0.598,7.77,93.5,9.86,0.9,0.2,1401,0.5,11.1
10/30/2017 12:03,10/30/2017 12:03,8,11,9,12,4,9,12.94,0.168,0.129,0.968,7.77,93.5,9.86,6.2,1.4,1579,0.5,10.5
10/30/2017 12:04,10/30/2017 12:04,8,11,9,12,5,38,12.94,0.168,0.129,1.436,7.77,93.3,9.84,6.7,1.5,-1687,-0.5,16.3
10/30/2017 12:06,10/30/2017 12:06,8,11,9,12,7,7,12.94,0.168,0.129,1.934,7.76,93.3,9.84,6.1,1.4,-232,-0.1,12.2
10/30/2017 13:01,10/30/2017 13:01,8,11,9,13,2,40,12.9,0.167,0.129,0.572,7.79,93.9,9.91,4.1,0.9,64,0,13.3
10/30/2017 13:03,10/30/2017 13:03,8,11,9,13,4,8,12.9,0.167,0.129,1.038,7.79,93.8,9.9,5,1.1,937,0.3,10
10/30/2017 13:04,10/30/2017 13:04,8,11,9,13,5,37,12.9,0.167,0.129,1.39,7.78,93.7,9.89,5,1.1,2400,0.8,10.2
10/30/2017 13:06,10/30/2017 13:06,8,11,9,13,7,6,12.89,0.167,0.128,1.925,7.79,93.9,9.91,4.6,1,369,0.1,10.9
10/30/2017 14:01,10/30/2017 14:01,8,11,9,14,2,41,12.82,0.168,0.129,0.589,7.8,93.8,9.92,5.1,1.2,-1641,-0.5,10.5
10/30/2017 14:03,10/30/2017 14:03,8,11,9,14,4,9,12.81,0.169,0.13,1.003,7.79,93.9,9.93,8.2,1.9,1159,0.4,9.1
10/30/2017 14:04,10/30/2017 14:04,8,11,9,14,5,38,12.81,0.17,0.13,1.382,7.78,93.8,9.92,11.2,2.5,-52,0,9.4
10/30/2017 14:06,10/30/2017 14:06,8,11,9,14,7,8,12.81,0.169,0.13,1.917,7.8,93.8,9.93,3.1,0.7,813,0.3,8.9
10/30/2017 15:01,10/30/2017 15:01,8,11,9,15,2,41,12.76,0.168,0.129,0.562,7.8,94,9.95,9.9,2.2,1293,0.4,9
10/30/2017 15:03,10/30/2017 15:03,8,11,9,15,4,9,12.76,0.168,0.128,0.932,7.81,93.8,9.93,7.5,1.7,-764,-0.2,9.8
10/30/2017 15:04,10/30/2017 15:04,8,11,9,15,5,38,12.76,0.168,0.129,1.437,7.81,93.8,9.93,7,1.6,208,0.1,10.3
10/30/2017 15:06,10/30/2017 15:06,8,11,9,15,7,7,12.74,0.168,0.129,1.88,7.81,93.9,9.95,9.9,2.2,2878,0.9,9
10/30/2017 16:01,10/30/2017 16:01,8,11,9,16,2,40,12.74,0.165,0.126,0.561,7.82,94.3,9.99,8.2,1.9,4368,1.4,9.6
10/30/2017 16:03,10/30/2017 16:03,8,11,9,16,4,8,12.73,0.165,0.126,0.943,7.82,94.4,10,5,1.1,1030,0.3,9.6
10/30/2017 16:04,10/30/2017 16:04,8,11,9,16,5,37,12.73,0.165,0.126,1.441,7.83,94.4,10,8.2,1.9,4531,1.5,8.5
10/30/2017 16:06,10/30/2017 16:06,8,11,9,16,7,6,12.73,0.165,0.126,1.973,7.81,94.2,9.98,6.2,1.4,-441,-0.1,11
10/30/2017 17:01,10/30/2017 17:01,8,11,9,17,2,41,12.7,0.164,0.125,0.54,7.82,94.4,10.02,9.8,2.2,1465,0.5,12.2
10/30/2017 17:03,10/30/2017 17:03,8,11,9,17,4,9,12.7,0.163,0.125,0.914,7.82,94.4,10.01,4.1,0.9,1646,0.5,11.2
10/30/2017 17:04,10/30/2017 17:04,8,11,9,17,5,38,12.69,0.163,0.125,1.57,7.81,94.3,10,5.9,1.3,-190,-0.1,10.1
10/30/2017 17:06,10/30/2017 17:06,8,11,9,17,7,15,12.69,0.163,0.125,1.936,7.81,94.3,10,7.7,1.8,2125,0.7,13.4
10/30/2017 18:01,10/30/2017 18:01,8,11,9,18,2,41,12.61,0.161,0.123,0.522,7.82,94.4,10.03,4.9,1.1,3619,1.2,13.8
10/30/2017 18:03,10/30/2017 18:03,8,11,9,18,4,10,12.62,0.161,0.123,0.995,7.83,94.3,10.02,6.7,1.5,3293,1.1,9.7
10/30/2017 18:04,10/30/2017 18:04,8,11,9,18,5,39,12.61,0.162,0.123,1.372,7.82,94.4,10.03,1.7,0.4,-402,-0.1,10.9
10/30/2017 18:06,10/30/2017 18:06,8,11,9,18,7,16,12.61,0.162,0.124,1.942,7.82,94.3,10.01,7.2,1.6,1975,0.6,10.6
10/30/2017 19:01,10/30/2017 19:01,8,11,9,19,2,41,12.54,0.161,0.122,0.555,7.81,93.9,9.99,9.1,2,2224,0.7,15.6
10/30/2017 19:03,10/30/2017 19:03,8,11,9,19,4,10,12.53,0.16,0.122,0.964,7.81,94,10.01,7.1,1.6,1787,0.6,14.5
10/30/2017 19:04,10/30/2017 19:04,8,11,9,19,5,39,12.53,0.16,0.122,1.44,7.82,93.9,9.99,8.4,1.9,-272,-0.1,15
10/30/2017 19:06,10/30/2017 19:06,8,11,9,19,7,8,12.54,0.161,0.123,1.885,7.8,94.1,10.02,8.7,2,3404,1.1,15.8
10/30/2017 20:01,10/30/2017 20:01,8,11,9,20,2,41,12.47,0.16,0.122,0.574,7.76,93.4,9.96,4,0.9,-112,0,14.7
10/30/2017 20:03,10/30/2017 20:03,8,11,9,20,4,9,12.46,0.16,0.121,0.975,7.78,93.5,9.97,8,1.8,219,0.1,11.8
10/30/2017 20:04,10/30/2017 20:04,8,11,9,20,5,39,12.47,0.16,0.122,1.367,7.75,93.3,9.95,6,1.4,2216,0.7,16
10/30/2017 20:06,10/30/2017 20:06,8,11,9,20,7,9,12.47,0.16,0.121,1.9,7.77,93.5,9.97,6.3,1.4,-853,-0.3,14.2
10/30/2017 21:01,10/30/2017 21:01,8,11,9,21,2,41,12.39,0.16,0.121,0.536,7.78,93.3,9.96,8.3,1.9,737,0.2,11
10/30/2017 21:03,10/30/2017 21:03,8,11,9,21,4,9,12.39,0.159,0.121,0.975,7.77,93.1,9.95,8.7,2,-1456,-0.5,12.2
10/30/2017 21:04,10/30/2017 21:04,8,11,9,21,5,38,12.37,0.16,0.121,1.425,7.77,93.6,10,6.8,1.5,-322,-0.1,12.1
10/30/2017 21:06,10/30/2017 21:06,8,11,9,21,7,7,12.38,0.16,0.122,1.94,7.77,93.1,9.95,2.7,0.6,3027,1,11.8
10/30/2017 22:01,10/30/2017 22:01,8,11,9,22,2,42,12.32,0.159,0.121,0.568,7.78,93.1,9.95,6.8,1.5,1284,0.4,13.9
10/30/2017 22:03,10/30/2017 22:03,8,11,9,22,4,11,12.33,0.159,0.121,0.961,7.78,93.2,9.97,10.1,2.3,2191,0.7,14.7
10/30/2017 22:04,10/30/2017 22:04,8,11,9,22,5,40,12.33,0.159,0.12,1.423,7.78,93,9.94,4.6,1,-785,-0.3,13.3
